trail_name,length,difficulty,trail_link,city,popularity,rating,local_club,tot_climb,tot_descent,ave_grade,max_grade,max_elevation,min_elevation,dog_policy,e_bike_policy
slate trail,2.1,INTERMEDIATE,https://www.mtbproject.com/trail/7022465/slate-trail,Cave Creek,0.5141361256544502,3.3,,82.0,158.0,2.0,8.0,2133.0,1998.0,Unknown,Allowed
little pan,3.1,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/4512375/little-pan,Black Canyon City,0.5130890052356021,3.3,Black Canyon Trail Coalition,493.0,348.0,5.0,13.0,2046.0,1777.0,Unknown,Unknown
little leaf trail,0.7,INTERMEDIATE,https://www.mtbproject.com/trail/7000750/little-leaf-trail,Queen Creek,0.5109947643979058,3.3,San Tan Shredders,82.0,2.0,2.0,7.0,1761.0,1679.0,Unknown,Allowed
sunset pass,1.4,INTERMEDIATE,https://www.mtbproject.com/trail/6186476/sunset-pass,Drexel Heights,0.5099476439790576,3.4,Sonoran Desert Mountain Bicyclists,84.0,106.0,2.0,6.0,2729.0,2631.0,Unknown,Unknown
foothills rim trail,5.2,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/6391684/foothills-rim-trail,Kingman,0.5089005235602093,3.3,,535.0,523.0,4.0,11.0,3967.0,3599.0,Unknown,Unknown
the pearl charles trail (trail 1a),7.1,DIFFICULT,https://www.mtbproject.com/trail/6022332/the-pearl-charles-trail-trail-1a,Paradise Valley,0.5078534031413613,3.1,,1066.0,978.0,5.0,32.0,2054.0,1247.0,Unknown,Unknown
lower brookbank,1.5,DIFFICULT,https://www.mtbproject.com/trail/875030/lower-brookbank,Flagstaff,0.506806282722513,3.3,Flagstaff Biking Organization,709.0,8.0,9.0,18.0,8317.0,7608.0,Unknown,Unknown
east copper trail #260,3.8,DIFFICULT,https://www.mtbproject.com/trail/7012682/east-copper-trail-260,Prescott,0.5047120418848168,3.3,USFS - Prescott National Forest Office,59.0,1573.0,8.0,18.0,6892.0,5378.0,Unknown,Unknown
great horned owl trail,3.2,INTERMEDIATE,https://www.mtbproject.com/trail/4904520/great-horned-owl-trail,Anthem,0.5036649214659685,3.3,Cave Creek Bicycle Association,440.0,451.0,5.0,17.0,1981.0,1618.0,Unknown,Unknown
north mountain park,1.0,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7017450/north-mountain-park,Catalina,0.5026178010471204,3.3,,32.0,61.0,2.0,4.0,3735.0,3678.0,Unknown,Unknown
little butte loop,0.5,INTERMEDIATE,https://www.mtbproject.com/trail/7008978/little-butte-loop,Tempe Junction,0.5015706806282723,3.3,City of Phoenix - Trails and Desert Preserves,42.0,36.0,3.0,6.0,1330.0,1288.0,Leashed,Unknown
easter island trail,0.6,DIFFICULT,https://www.mtbproject.com/trail/7047502/easter-island-trail,Prescott Valley,0.500523560209424,3.5,,50.0,96.0,5.0,13.0,5253.0,5193.0,Leashed,Unknown
javelina trail #332,6.9,INTERMEDIATE,https://www.mtbproject.com/trail/7003786/javelina-trail-332,Williamson,0.4994764397905759,3.5,Prescott Mountain Bike Alliance,790.0,765.0,4.0,13.0,6011.0,5663.0,Leashed,Unknown
aspen creek trail #48,3.5,DIFFICULT,https://www.mtbproject.com/trail/7011228/aspen-creek-trail-48,Prescott,0.49842931937172763,3.5,USFS - Prescott National Forest Office,591.0,412.0,5.0,23.0,6801.0,6391.0,Unknown,Unknown
stronghold divide trail #279,4.7,DIFFICULT,https://www.mtbproject.com/trail/7018907/stronghold-divide-trail-279,Saint David,0.4973821989528795,3.5,USFS - Coronado National Forest Office,827.0,1022.0,7.0,33.0,5959.0,4940.0,Unknown,Unknown
cow pies trail,0.6,DIFFICULT,https://www.mtbproject.com/trail/4941173/cow-pies-trail,Sedona,0.49633507853403136,3.5,Verde Valley Cyclists Coalition,121.0,22.0,5.0,22.0,5150.0,5029.0,Unknown,Unknown
west trail #318,2.1,INTERMEDIATE,https://www.mtbproject.com/trail/7002324/west-trail-318,Prescott,0.4952879581151831,3.5,Prescott Mountain Bike Alliance,314.0,111.0,4.0,19.0,6031.0,5827.0,Unknown,Unknown
anaconda trail,1.7,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/4942860/anaconda-trail,West Sedona,0.494240837696335,3.1,Verde Valley Cyclists Coalition,151.0,301.0,5.0,12.0,4697.0,4399.0,Unknown,Unknown
observatory mesa trail (loop trail: bob sizer segment),2.0,INTERMEDIATE,https://www.mtbproject.com/trail/965646/observatory-mesa-trail-loop-trail-bob-sizer-segment,Flagstaff,0.49319371727748684,3.5,Flagstaff Biking Organization,20.0,305.0,3.0,18.0,7380.0,7091.0,Unknown,Unknown
cougar trail,1.7,INTERMEDIATE,https://www.mtbproject.com/trail/7025306/cougar-trail,Apache Junction,0.4921465968586387,3.5,AZ State Land Department,178.0,27.0,2.0,8.0,2151.0,2000.0,Unknown,Unknown
marcus landslide trail,1.5,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7020343/marcus-landslide-trail,Rio Verde,0.49109947643979046,3.5,City of Scottsdale,29.0,286.0,4.0,8.0,2795.0,2522.0,Leashed,Not Allowed
quartz mine,2.8,DIFFICULT,https://www.mtbproject.com/trail/7037242/quartz-mine,Citrus Park,0.4900523560209423,3.5,Maricopa County Parks,339.0,549.0,6.0,29.0,1776.0,1345.0,Leashed,Allowed
rock knob trail,1.1,EASY,https://www.mtbproject.com/trail/5400198/rock-knob-trail,Rio Verde,0.4890052356020942,3.5,,256.0,1.0,5.0,7.0,2681.0,2425.0,Unknown,Allowed
apple blossom trail #373,1.2,INTERMEDIATE,https://www.mtbproject.com/trail/7012605/apple-blossom-trail-373,Prescott,0.48795811518324594,3.5,USFS - Prescott National Forest Office,193.0,71.0,4.0,10.0,5742.0,5552.0,Leashed,Unknown
military trail,1.2,INTERMEDIATE,https://www.mtbproject.com/trail/7032774/military-trail,Cave Creek,0.4869109947643978,3.5,Maricopa County Parks,205.0,11.0,3.0,12.0,2191.0,1991.0,Unknown,Allowed
christmas tree,1.5,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/5409037/christmas-tree,Flagstaff,0.4858638743455497,3.5,Flagstaff Biking Organization,253.0,12.0,3.0,8.0,7281.0,7028.0,Unknown,Unknown
antelope wash ohv trail 7192,4.8,INTERMEDIATE,https://www.mtbproject.com/trail/7014869/antelope-wash-ohv-trail-7192,Kingman,0.48481675392670154,3.5,Colorado River Area Trail Alliance,1267.0,36.0,5.0,19.0,6055.0,4825.0,Unknown,Allowed
high ridge,1.6,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7057007/high-ridge,Apache Junction,0.4837696335078533,3.5,Hawes Trail Alliance,41.0,512.0,6.0,18.0,2634.0,2141.0,Unknown,Unknown
portal trail,1.0,INTERMEDIATE,https://www.mtbproject.com/trail/7056642/portal-trail,Drexel Heights,0.48272251308900516,3.5,Pima County Parks and Recreation,32.0,40.0,1.0,5.0,2536.0,2508.0,Leashed,Unknown
hole in the wall trail,0.7,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7043189/hole-in-the-wall-trail,Prescott Valley,0.481675392670157,3.5,,166.0,5.0,5.0,10.0,5185.0,5024.0,Leashed,Unknown
ohv road #09202y,3.7,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7044432/ohv-road-09202y,Lake Montezuma,0.4806282722513088,3.5,,262.0,70.0,2.0,5.0,3868.0,3673.0,Unknown,Unknown
scenic loop,5.4,EASY,https://www.mtbproject.com/trail/7024698/scenic-loop,Ajo,0.47958115183246064,3.5,BLM Arizona - Hassayampa Field Office,287.0,179.0,2.0,3.0,2093.0,1807.0,Off-leash,Unknown
juniper gate,1.2,INTERMEDIATE,https://www.mtbproject.com/trail/7041139/juniper-gate,Prescott,0.4785340314136125,3.5,Prescott Mountain Bike Alliance,234.0,10.0,4.0,7.0,5814.0,5591.0,Leashed,Unknown
loop trail,1.6,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/5505319/loop-trail,Catalina,0.47748691099476426,3.5,"Pima County - Natural Resources, Parks and Recreation",478.0,100.0,7.0,19.0,4245.0,3857.0,Unknown,Unknown
ringtail trail,0.6,INTERMEDIATE,https://www.mtbproject.com/trail/7000861/ringtail-trail,Tucson Estates,0.4764397905759161,3.5,Sonoran Desert Mountain Bicyclists,0.0,107.0,3.0,6.0,2795.0,2688.0,Unknown,Unknown
valentine well,5.5,INTERMEDIATE,https://www.mtbproject.com/trail/7025590/valentine-well,Ajo,0.475392670157068,3.5,BLM Arizona - Hassayampa Field Office,11.0,236.0,1.0,3.0,1936.0,1711.0,Leashed,Unknown
middle teacup,0.3,DIFFICULT,https://www.mtbproject.com/trail/7038657/middle-teacup,West Sedona,0.47434554973821985,3.5,,0.0,99.0,6.0,14.0,4768.0,4669.0,Unknown,Unknown
creosote trail,0.7,EASY,https://www.mtbproject.com/trail/7000587/creosote-trail,Tucson Estates,0.4732984293193716,3.5,Sonoran Desert Mountain Bicyclists,29.0,0.0,1.0,1.0,2459.0,2430.0,Unknown,Unknown
mallard trail,0.3,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7044431/mallard-trail,Lake Montezuma,0.47225130890052347,3.5,,3.0,43.0,3.0,8.0,3742.0,3700.0,Unknown,Unknown
upper chain breaker,1.0,INTERMEDIATE,https://www.mtbproject.com/trail/7024490/upper-chain-breaker,Ajo,0.47120418848167533,3.5,BLM Arizona - Yuma Field Office,43.0,64.0,2.0,5.0,2032.0,1974.0,Leashed,Unknown
sumpin' specialized,0.2,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7022191/sumpin-specialized,Ajo,0.4701570680628271,3.5,BLM Arizona - Hassayampa Field Office,95.0,0.0,8.0,12.0,2137.0,2043.0,Leashed,Unknown
lower chain breaker overlook,0.5,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7057802/lower-chain-breaker-overlook,Ajo,0.46910994764397895,3.5,,52.0,14.0,3.0,5.0,1982.0,1931.0,Unknown,Unknown
rocky ridge,2.8,DIFFICULT,https://www.mtbproject.com/trail/836687/rocky-ridge,Flagstaff,0.4680628272251308,2.9,Flagstaff Biking Organization,494.0,101.0,4.0,12.0,7587.0,7191.0,Unknown,Unknown
green mountain,3.9,VERY DIFFICULT,https://www.mtbproject.com/trail/304609/green-mountain,Tanque Verde,0.4670157068062827,2.8,Sonoran Desert Mountain Bicyclists,431.0,1817.0,11.0,39.0,7333.0,5946.0,Unknown,Unknown
azt - passage 37 - grand canyon - south rim,22.9,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7012217/azt-passage-37-grand-canyon-south-rim,Grand Canyon,0.46596858638743444,3.3,USFS - Coconino National Forest Office,852.0,1182.0,2.0,12.0,7531.0,6608.0,Unknown,Unknown
wild mustang trail,3.2,DIFFICULT,https://www.mtbproject.com/trail/7046622/wild-mustang-trail,Tortolita,0.4649214659685863,3.3,,699.0,462.0,7.0,20.0,4064.0,3384.0,Unknown,Unknown
mystic trail,2.1,INTERMEDIATE,https://www.mtbproject.com/trail/4915743/mystic-trail,Village of Oak Creek (Big Park),0.46387434554973817,2.7,Verde Valley Cyclists Coalition,126.0,173.0,3.0,8.0,4366.0,4230.0,Unknown,Unknown
rupp trail,1.2,INTERMEDIATE,https://www.mtbproject.com/trail/4943218/rupp-trail,West Sedona,0.4628272251308899,3.1,Verde Valley Cyclists Coalition,62.0,204.0,4.0,10.0,4539.0,4339.0,Unknown,Unknown
desert tortoise,1.1,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/4903892/desert-tortoise,Anthem,0.4617801047120418,3.1,City of Phoenix - Trails and Desert Preserves,94.0,50.0,3.0,6.0,1769.0,1676.0,Unknown,Unknown
andante,0.6,INTERMEDIATE,https://www.mtbproject.com/trail/4968902/andante,West Sedona,0.46073298429319365,3.3,Verde Valley Cyclists Coalition,39.0,46.0,3.0,6.0,4678.0,4642.0,Unknown,Unknown
ridge trail (moderate),3.1,INTERMEDIATE,https://www.mtbproject.com/trail/7004106/ridge-trail-moderate,Casa Grande,0.4596858638743455,3.3,Casa Grande Parks & Recreation,188.0,427.0,4.0,14.0,1764.0,1477.0,Unknown,Unknown
ocotillo hill,0.8,INTERMEDIATE,https://www.mtbproject.com/trail/7010987/ocotillo-hill,Tucson Estates,0.45863874345549727,3.3,Sonoran Desert Mountain Bicyclists,26.0,54.0,2.0,6.0,2631.0,2580.0,Unknown,Unknown
mordor,2.5,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7022188/mordor,Ajo,0.45759162303664913,3.3,BLM Arizona - Hassayampa Field Office,12.0,190.0,2.0,4.0,2019.0,1842.0,Leashed,Unknown
nafta,3.1,INTERMEDIATE,https://www.mtbproject.com/trail/7024492/nafta,Ajo,0.456544502617801,3.3,BLM Arizona - Hassayampa Field Office,103.0,149.0,2.0,4.0,1977.0,1843.0,Leashed,Unknown
old faithful,2.7,INTERMEDIATE,https://www.mtbproject.com/trail/7022187/old-faithful,Ajo,0.45549738219895275,3.3,BLM Arizona - Hassayampa Field Office,109.0,133.0,2.0,4.0,2046.0,1956.0,Leashed,Unknown
coldwater,3.0,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7002878/coldwater,Goodyear,0.4544502617801046,3.3,Maricopa County Parks,339.0,101.0,3.0,8.0,1321.0,988.0,Unknown,Allowed
wren arena red loop trail,5.2,INTERMEDIATE,https://www.mtbproject.com/trail/7013549/wren-arena-red-loop-trail,Sierra Vista,0.4534031413612565,2.9,,552.0,554.0,4.0,14.0,5264.0,4922.0,Leashed,Unknown
the spine,0.6,INTERMEDIATE,https://www.mtbproject.com/trail/7010988/the-spine,Tucson Estates,0.4513089005235601,3.2,Sonoran Desert Mountain Bicyclists,8.0,77.0,3.0,6.0,2669.0,2592.0,Unknown,Unknown
loma trail,0.9,INTERMEDIATE,https://www.mtbproject.com/trail/7035149/loma-trail,Tempe Junction,0.45026178010471196,3.3,,82.0,93.0,4.0,10.0,1232.0,1173.0,Unknown,Unknown
upper ranch trail,2.2,INTERMEDIATE,https://www.mtbproject.com/trail/7009194/upper-ranch-trail,Carefree,0.4492146596858638,3.2,City of Scottsdale,79.0,127.0,2.0,7.0,2719.0,2664.0,Leashed,Unknown
upper cherry tank,1.6,DIFFICULT,https://www.mtbproject.com/trail/7017455/upper-cherry-tank,Catalina,0.4481675392670156,3.2,,425.0,23.0,5.0,23.0,3928.0,3527.0,Off-leash,Unknown
eagle scout,0.7,INTERMEDIATE,https://www.mtbproject.com/trail/7017620/eagle-scout,Kingman,0.44712041884816744,3.3,,17.0,72.0,3.0,5.0,3679.0,3608.0,Unknown,Unknown
lower hawes,0.3,INTERMEDIATE,https://www.mtbproject.com/trail/547401/lower-hawes,Fountain Hills,0.4460732984293193,3.3,USFS - Tonto National Forest Office,2.0,39.0,2.0,4.0,1597.0,1561.0,Unknown,Unknown
lizard trail,1.8,INTERMEDIATE,https://www.mtbproject.com/trail/7022405/lizard-trail,Tempe Junction,0.44502617801047106,2.8,City of Tempe - Parks,147.0,132.0,3.0,8.0,1301.0,1172.0,Unknown,Unknown
bell rock bypass,0.8,INTERMEDIATE,https://www.mtbproject.com/trail/4922995/bell-rock-bypass,Village of Oak Creek (Big Park),0.4439790575916229,2.8,Verde Valley Cyclists Coalition,113.0,45.0,4.0,8.0,4385.0,4273.0,Unknown,Unknown
highland trail,2.5,INTERMEDIATE,https://www.mtbproject.com/trail/7016896/highland-trail,Kachina Village,0.4429319371727748,3.0,Coconino County and the City of Flagstaff,161.0,183.0,3.0,11.0,7055.0,6907.0,Unknown,Unknown
chapel trail,0.6,DIFFICULT,https://www.mtbproject.com/trail/4915427/chapel-trail,Sedona,0.44188481675392666,3.0,,110.0,98.0,6.0,16.0,4512.0,4426.0,Unknown,Unknown
yetman trail,6.2,DIFFICULT,https://www.mtbproject.com/trail/4881641/yetman-trail,Tucson Estates,0.4408376963350784,2.8,,439.0,746.0,4.0,11.0,3133.0,2697.0,Unknown,Unknown
gadsden,6.7,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7002879/gadsden,Goodyear,0.4397905759162303,3.0,Maricopa County Parks,331.0,373.0,2.0,10.0,1255.0,1051.0,Unknown,Allowed
paradise trail,1.5,INTERMEDIATE,https://www.mtbproject.com/trail/7020338/paradise-trail,Scottsdale,0.43874345549738214,3.0,,6.0,322.0,4.0,13.0,1968.0,1653.0,Unknown,Not Allowed
big wash connector trail,2.4,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7034288/big-wash-connector-trail,Catalina,0.4376963350785339,2.9,,137.0,2.0,1.0,2.0,2961.0,2826.0,Unknown,Unknown
fenceline trail,1.1,EASY,https://www.mtbproject.com/trail/545362/fenceline-trail,Fountain Hills,0.43664921465968576,3.0,USFS - Tonto National Forest Office,16.0,21.0,1.0,2.0,1595.0,1574.0,Unknown,Unknown
levee,1.6,EASY,https://www.mtbproject.com/trail/4367141/levee,Apache Junction,0.4356020942408376,3.0,Maricopa County Parks,0.0,68.0,1.0,3.0,1822.0,1754.0,Unknown,Allowed
loop off trail 100 east,2.6,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7007745/loop-off-trail-100-east,Paradise Valley,0.4345549738219895,3.0,City of Phoenix - Trails and Desert Preserves,166.0,162.0,2.0,7.0,1704.0,1549.0,Unknown,Unknown
arizona cypress trail,1.6,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/4942942/arizona-cypress-trail,West Sedona,0.43350785340314124,2.8,Verde Valley Cyclists Coalition,39.0,83.0,1.0,12.0,4437.0,4364.0,Unknown,Unknown
trail 100 - west,1.5,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/4881161/trail-100-west,Phoenix,0.4324607329842931,2.8,City of Phoenix - Trails and Desert Preserves,57.0,148.0,3.0,5.0,1454.0,1342.0,Unknown,Unknown
potts creek trail #327,3.1,INTERMEDIATE,https://www.mtbproject.com/trail/7011157/potts-creek-trail-327,Prescott,0.43141361256544497,3.0,USFS - Prescott National Forest Office,258.0,407.0,4.0,12.0,6371.0,6091.0,Leashed,Unknown
tabletop,0.4,VERY DIFFICULT,https://www.mtbproject.com/trail/4969490/tabletop,West Sedona,0.4303664921465967,3.0,Verde Valley Cyclists Coalition,28.0,36.0,3.0,6.0,4687.0,4651.0,Unknown,Unknown
junebug,2.3,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7024401/junebug,Oracle,0.4293193717277486,3.0,,130.0,68.0,2.0,4.0,3844.0,3752.0,Unknown,Unknown
bobcat,1.0,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/6425776/bobcat,Anthem,0.4272251308900523,3.0,,100.0,0.0,2.0,3.0,1676.0,1577.0,Leashed,Unknown
hackamore trail,1.7,EASY,https://www.mtbproject.com/trail/7037293/hackamore-trail,Carefree,0.42617801047120407,3.0,,26.0,155.0,2.0,7.0,2734.0,2588.0,Leashed,Not Allowed
granite trail #54,0.8,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7036837/granite-trail-54,Fountain Hills,0.42513089005235594,3.0,USFS - Tonto National Forest Office,183.0,0.0,5.0,12.0,1512.0,1329.0,Leashed,Unknown
airport loop south,3.3,DIFFICULT,https://www.mtbproject.com/trail/4969600/airport-loop-south,West Sedona,0.4240837696335078,2.3,Verde Valley Cyclists Coalition,299.0,327.0,4.0,13.0,4723.0,4464.0,Unknown,Unknown
alta trail,4.7,DIFFICULT,https://www.mtbproject.com/trail/7020541/alta-trail,Laveen,0.42303664921465955,3.0,,1454.0,1236.0,11.0,32.0,2421.0,1341.0,Unknown,Allowed
little granite mountain trail #37,4.2,DIFFICULT,https://www.mtbproject.com/trail/7012657/little-granite-mountain-trail-37,Williamson,0.4219895287958114,3.0,USFS - Prescott National Forest Office,781.0,878.0,8.0,24.0,6550.0,5853.0,Leashed,Unknown
full loop (green),9.5,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7038975/full-loop-green,Prescott,0.4209424083769633,3.0,,594.0,584.0,2.0,12.0,5449.0,5255.0,Leashed,Unknown
old jeep trail,1.6,DIFFICULT,https://www.mtbproject.com/trail/7002021/old-jeep-trail,Fountain Hills,0.41989528795811504,3.0,City of Scottsdale,161.0,241.0,5.0,12.0,2138.0,1929.0,Unknown,Not Allowed
balanced rock trail,1.6,EASY,https://www.mtbproject.com/trail/4856997/balanced-rock-trail,Carefree,0.4188481675392669,3.0,Cave Creek Bicycle Association,123.0,12.0,2.0,4.0,2870.0,2748.0,Unknown,Unknown
lower oldham trail,2.4,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/768401/lower-oldham-trail,Flagstaff,0.41780104712041877,3.0,Flagstaff Biking Organization,544.0,114.0,5.0,14.0,7579.0,7065.0,Unknown,Unknown
upper hawes loop trail,1.4,VERY DIFFICULT,https://www.mtbproject.com/trail/7035183/upper-hawes-loop-trail,Apache Junction,0.41675392670157063,3.0,USFS - Tonto National Forest Office,314.0,280.0,8.0,23.0,2315.0,2002.0,Leashed,Unknown
flight path,1.0,DIFFICULT,https://www.mtbproject.com/trail/7045616/flight-path,Drexel Heights,0.4157068062827224,3.0,Sonoran Desert Mountain Bicyclists,83.0,86.0,3.0,9.0,2630.0,2557.0,Unknown,Unknown
copper creek rd fr53,2.6,INTERMEDIATE,https://www.mtbproject.com/trail/7012691/copper-creek-rd-fr53,Prescott,0.41465968586387425,3.0,USFS - Prescott National Forest Office,692.0,3.0,5.0,14.0,6074.0,5381.0,Unknown,Unknown
wilson mountain trail,0.5,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/4920316/wilson-mountain-trail,Sedona,0.4136125654450261,3.0,Verde Valley Cyclists Coalition,55.0,13.0,3.0,4.0,4586.0,4543.0,Unknown,Unknown
exposure,0.9,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7037289/exposure,Buckeye,0.41256544502617787,3.0,,148.0,173.0,7.0,16.0,1263.0,1131.0,Unknown,Unknown
levee trail,1.0,EASY,https://www.mtbproject.com/trail/7020336/levee-trail,Fountain Hills,0.41151832460732973,3.0,,225.0,0.0,4.0,7.0,1926.0,1701.0,Unknown,Not Allowed
hello mexico,4.2,INTERMEDIATE,https://www.mtbproject.com/trail/7025777/hello-mexico,Ajo,0.4104712041884816,3.0,BLM Arizona - Hassayampa Field Office,78.0,173.0,1.0,4.0,1953.0,1817.0,Leashed,Unknown
castle rock trail: north loop segment,1.8,DIFFICULT,https://www.mtbproject.com/trail/7040862/castle-rock-trail-north-loop-segment,Kingman,0.40942408376963346,3.0,,307.0,267.0,6.0,18.0,4254.0,3972.0,Unknown,Unknown
roman's rise,0.4,INTERMEDIATE,https://www.mtbproject.com/trail/7032913/romans-rise,Goodyear,0.4083769633507852,3.0,West Valley Trail Alliance,66.0,4.0,3.0,9.0,1108.0,1044.0,Leashed,Unknown
piece of pie,0.8,INTERMEDIATE,https://www.mtbproject.com/trail/7022181/piece-of-pie,Ajo,0.4073298429319371,3.0,BLM Arizona - Hassayampa Field Office,30.0,32.0,1.0,5.0,2049.0,2022.0,Leashed,Unknown
rita's upper by-pass,0.2,INTERMEDIATE,https://www.mtbproject.com/trail/7032912/ritas-upper-by-pass,Buckeye,0.40628272251308895,3.0,West Valley Trail Alliance,0.0,22.0,2.0,4.0,1072.0,1050.0,Leashed,Unknown
azt: segment 11 - mogollon rim to flagstaff,138.4,INTERMEDIATE,https://www.mtbproject.com/trail/7025883/azt-segment-11-mogollon-rim-to-flagstaff,Payson,0.4052356020942407,3.0,,14197.0,12037.0,4.0,66.0,7714.0,4383.0,Unknown,Unknown
crusty,0.4,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/4920672/crusty,Sedona,0.40418848167539256,2.8,Verde Valley Cyclists Coalition,0.0,82.0,3.0,7.0,4362.0,4280.0,Unknown,Unknown
sonoran trail,2.6,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7020345/sonoran-trail,Fountain Hills,0.40314136125654443,3.0,,749.0,399.0,8.0,28.0,2752.0,2171.0,Unknown,Unknown
azt: segment 14 - jacob lake to ut border,26.4,INTERMEDIATE,https://www.mtbproject.com/trail/7025886/azt-segment-14-jacob-lake-to-ut-border,Fredonia,0.4020942408376963,3.0,,686.0,3207.0,3.0,14.0,7640.0,5000.0,Unknown,Unknown
huachuca canyon road,4.3,INTERMEDIATE,https://www.mtbproject.com/trail/7021852/huachuca-canyon-road,Sierra Vista,0.40104712041884805,3.0,,1070.0,2.0,5.0,15.0,6255.0,5187.0,Unknown,Unknown
bct: black canyon to soap creek,5.4,DIFFICULT,https://www.mtbproject.com/trail/7045364/bct-black-canyon-to-soap-creek,Black Canyon City,0.3999999999999999,3.0,,586.0,527.0,4.0,12.0,2266.0,1897.0,Unknown,Allowed
kiwanis trail,1.0,VERY DIFFICULT,https://www.mtbproject.com/trail/7024779/kiwanis-trail,Laveen,0.3989528795811518,3.0,City of Phoenix - Trails and Desert Preserves,0.0,411.0,7.0,15.0,2000.0,1589.0,Leashed,Allowed
arizona trail - highway 89 to walnut canyon,11.7,INTERMEDIATE,https://www.mtbproject.com/trail/2918142/arizona-trail-highway-89-to-walnut-canyon,Flagstaff,0.39790575916230353,3.0,Flagstaff Biking Organization,663.0,855.0,2.0,12.0,6943.0,6483.0,Unknown,Unknown
centennial trail,1.8,DIFFICULT,https://www.mtbproject.com/trail/7003796/centennial-trail,Prescott,0.3968586387434554,3.0,Prescott Mountain Bike Alliance,200.0,431.0,7.0,24.0,5705.0,5462.0,Leashed,Unknown
south fork of little colorado river trail #97,5.9,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7045619/south-fork-of-little-colorado-river-trail-97,Eagar,0.39581151832460726,3.0,,1556.0,173.0,6.0,20.0,9041.0,7547.0,Unknown,Unknown
canal trail,0.9,EASY,https://www.mtbproject.com/trail/7035233/canal-trail,Tempe Junction,0.3947643979057591,3.0,City of Tempe - Parks,17.0,15.0,1.0,5.0,1176.0,1162.0,Unknown,Unknown
spine trail,1.5,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7013029/spine-trail,Casa Grande,0.3937172774869109,3.0,Casa Grande Parks & Recreation,115.0,38.0,2.0,14.0,1612.0,1528.0,Unknown,Unknown
sunset pass trail,0.5,INTERMEDIATE,https://www.mtbproject.com/trail/6211730/sunset-pass-trail,Tucson Estates,0.39267015706806274,3.0,Sonoran Desert Mountain Bicyclists,70.0,0.0,3.0,4.0,2713.0,2644.0,Unknown,Unknown
pipeline canyon,2.0,INTERMEDIATE,https://www.mtbproject.com/trail/7026512/pipeline-canyon,Anthem,0.3916230366492146,3.0,,195.0,288.0,5.0,16.0,1890.0,1696.0,Leashed,Allowed
creosote loop (#1003),1.4,EASY,https://www.mtbproject.com/trail/7036753/creosote-loop-1003,Cornville,0.39057591623036636,3.0,USFS - Coconino National Forest Office,102.0,67.0,2.0,5.0,3558.0,3461.0,Unknown,Unknown
climb 3,2.1,INTERMEDIATE,https://www.mtbproject.com/trail/3883189/climb-3,Flagstaff,0.3895287958115182,3.0,Flagstaff Biking Organization,715.0,25.0,7.0,14.0,8771.0,8075.0,Unknown,Unknown
verde trail,1.2,EASY,https://www.mtbproject.com/trail/7047769/verde-trail,Rio Verde,0.3884816753926701,3.0,Maricopa County Parks,113.0,2.0,2.0,4.0,1772.0,1661.0,Leashed,Unknown
north trail,2.9,EASY,https://www.mtbproject.com/trail/7047770/north-trail,Rio Verde,0.38743455497382184,3.0,Maricopa County Parks,138.0,129.0,2.0,3.0,1881.0,1744.0,Leashed,Unknown
desert rose,3.2,INTERMEDIATE,https://www.mtbproject.com/trail/7056900/desert-rose,Avondale,0.3863874345549737,3.0,,366.0,271.0,4.0,13.0,1229.0,986.0,Leashed,Unknown
