trail_name,length,difficulty,trail_link,city,popularity,rating,local_club,tot_climb,tot_descent,ave_grade,max_grade,max_elevation,min_elevation,dog_policy,e_bike_policy
outlaw,0.6,INTERMEDIATE,https://www.mtbproject.com/trail/7013545/outlaw,"Enoch, UT",0.4989224137931034,3.8,Trail Alliance of Southern Utah (TASU),53.0,5.0,2.0,4.0,5895.0,5843.0,Unknown,Unknown
bonneville shoreline trail (bst) - zoo to red butte garden,2.0,INTERMEDIATE,https://www.mtbproject.com/trail/7020101/bonneville-shoreline-trail-bst-zoo-to-red-butte-garden,"East Millcreek, UT",0.49784482758620696,3.2,Bonneville Shoreline Trail,257.0,210.0,4.0,12.0,5171.0,4942.0,Off-leash,Unknown
eagle crest trail,2.3,INTERMEDIATE,https://www.mtbproject.com/trail/7031911/eagle-crest-trail,"Draper, UT",0.4967672413793104,3.6,,161.0,366.0,4.0,12.0,6225.0,5958.0,Leashed,Allowed
broken mesa rim trail,4.6,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7001962/broken-mesa-rim-trail,"Saint George, UT",0.4956896551724138,3.6,Trail Alliance of Southern Utah (TASU),451.0,808.0,5.0,14.0,5106.0,4311.0,Unknown,Unknown
midway,0.8,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7021418/midway,"Moab, UT",0.49461206896551724,3.6,Moab Trail Mix,34.0,90.0,3.0,9.0,4471.0,4382.0,Leashed,Not Allowed
beck hill,1.5,INTERMEDIATE,https://www.mtbproject.com/trail/7024165/beck-hill,"Santa Clara, UT",0.4935344827586208,3.2,Utah State Parks - Snow Canyon,297.0,20.0,4.0,11.0,3346.0,3050.0,Leashed,Unknown
ogden bst - waterfall canyon to beus canyon,2.7,INTERMEDIATE,https://www.mtbproject.com/trail/4158386/ogden-bst-waterfall-canyon-to-beus-canyon,"South Ogden, UT",0.4924568965517242,3.5,"USFS - Uinta, Wasatch & Cache National Forests Office",647.0,404.0,7.0,24.0,5691.0,5163.0,Unknown,Unknown
carousel,1.0,EASY,https://www.mtbproject.com/trail/7021352/carousel,"Moab, UT",0.4913793103448276,3.5,Moab Trail Mix,65.0,64.0,2.0,6.0,4426.0,4366.0,Leashed,Not Allowed
stealth trail,3.6,INTERMEDIATE,https://www.mtbproject.com/trail/4180138/stealth-trail,"Snyderville, UT",0.49030172413793105,3.4,Basin Recreation,334.0,555.0,5.0,16.0,6888.0,6354.0,Unknown,Not Allowed
big hole loop,3.5,INTERMEDIATE,https://www.mtbproject.com/trail/7013547/big-hole-loop,"Enoch, UT",0.4892241379310345,3.5,Trail Alliance of Southern Utah (TASU),347.0,348.0,4.0,14.0,6122.0,5853.0,Unknown,Unknown
bonneville shoreline trail - ensign peak,3.0,INTERMEDIATE,https://www.mtbproject.com/trail/659979/bonneville-shoreline-trail-ensign-peak,"Salt Lake City, UT",0.488146551724138,3.3,Bonneville Shoreline Trail,142.0,959.0,7.0,19.0,5604.0,4685.0,Off-leash,Unknown
porcupine,4.6,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/1111342/porcupine,"South Ogden, UT",0.48706896551724144,3.6,,1359.0,17.0,6.0,16.0,8383.0,7041.0,Unknown,Unknown
catherine's pass trail,1.5,DIFFICULT,https://www.mtbproject.com/trail/7026019/catherines-pass-trail,"Alta, UT",0.48599137931034486,3.6,Alta Ski Area,831.0,0.0,11.0,25.0,10213.0,9381.0,No Dogs,Unknown
john's 99,1.8,INTERMEDIATE,https://www.mtbproject.com/trail/7001728/johns-99,"Park City, UT",0.4849137931034483,3.6,Mountain Trails Foundation,102.0,242.0,4.0,8.0,8301.0,8085.0,Unknown,Unknown
more hoes,4.1,DIFFICULT,https://www.mtbproject.com/trail/7002782/more-hoes,"Maeser, UT",0.4838362068965517,3.6,BLM Utah - Vernal Office,467.0,468.0,4.0,23.0,5369.0,5059.0,Off-leash,Unknown
rowdy,0.5,INTERMEDIATE,https://www.mtbproject.com/trail/7016146/rowdy,"Moab, UT",0.48275862068965525,3.6,Moab Trail Mix,24.0,19.0,1.0,3.0,5848.0,5824.0,Leashed,Not Allowed
miners loop,1.9,DIFFICULT,https://www.mtbproject.com/trail/7025687/miners-loop,"Moab, UT",0.4816810344827587,3.6,,270.0,261.0,5.0,16.0,4927.0,4691.0,Leashed,Not Allowed
lower serenity,0.5,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7004998/lower-serenity,"Alta, UT",0.4806034482758621,3.6,,64.0,127.0,7.0,18.0,8196.0,8068.0,No Dogs,Unknown
paper airplane,1.8,INTERMEDIATE,https://www.mtbproject.com/trail/7017443/paper-airplane,"Wolf Creek, UT",0.4795258620689655,3.5,Powder Mountain Ski Resort,217.0,177.0,4.0,14.0,8669.0,8453.0,Unknown,Unknown
highway 128 paved path,2.5,EASY,https://www.mtbproject.com/trail/7008417/highway-128-paved-path,"Moab, UT",0.47844827586206895,3.7,,52.0,27.0,1.0,2.0,3996.0,3969.0,Leashed,Not Allowed
ogden canyon overlook trail,2.1,INTERMEDIATE,https://www.mtbproject.com/trail/7027500/ogden-canyon-overlook-trail,"Ogden, UT",0.4773706896551725,3.7,"USFS - Uinta, Wasatch & Cache National Forests Office",883.0,0.0,8.0,19.0,7136.0,6253.0,Leashed,Unknown
south draw road,5.7,INTERMEDIATE,https://www.mtbproject.com/trail/7022105/south-draw-road,"Loa, UT",0.4762931034482759,3.7,NPS - Capitol Reef National Park,249.0,980.0,4.0,29.0,6903.0,5923.0,Unknown,Unknown
dry canyon trail #049,5.3,DIFFICULT,https://www.mtbproject.com/trail/7020994/dry-canyon-trail-049,"Lindon, UT",0.47521551724137934,3.7,,3066.0,991.0,15.0,35.0,8325.0,5492.0,Unknown,Unknown
red butte north trail,0.9,DIFFICULT,https://www.mtbproject.com/trail/7026725/red-butte-north-trail,"Salt Lake City, UT",0.47413793103448276,3.7,"USFS - Uinta, Wasatch & Cache National Forests Office",230.0,174.0,9.0,25.0,5357.0,5127.0,Leashed,Unknown
rattler,1.2,INTERMEDIATE,https://www.mtbproject.com/trail/7000518/rattler,"Draper, UT",0.4730603448275862,3.3,,311.0,12.0,5.0,9.0,5420.0,5117.0,No Dogs,Allowed
roadrunner,0.6,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7032756/roadrunner,"Kanab, UT",0.4719827586206897,3.7,Kanab Cycling Club,14.0,48.0,2.0,9.0,5109.0,5063.0,Unknown,Unknown
historic babylon trail,2.8,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7002426/historic-babylon-trail,"Leeds, UT",0.47090517241379315,3.7,,769.0,0.0,5.0,13.0,3709.0,2940.0,Unknown,Unknown
waterfall canyon trail,1.2,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7015510/waterfall-canyon-trail,"South Ogden, UT",0.4698275862068966,3.7,Ogden Trails Network,5.0,1079.0,17.0,33.0,5845.0,4771.0,Leashed,Unknown
little valley loop trail,0.7,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7043559/little-valley-loop-trail,"Draper, UT",0.46875,3.7,"City of Draper, UT - Parks and Trails",102.0,53.0,4.0,11.0,5544.0,5447.0,Leashed,Unknown
arch loop,2.7,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/6409337/arch-loop,"Moab, UT",0.4676724137931034,3.7,,295.0,177.0,3.0,14.0,4934.0,4644.0,Leashed,Unknown
mojave,0.9,INTERMEDIATE,https://www.mtbproject.com/trail/3725735/mojave,"Park City, UT",0.46659482758620696,3.7,,0.0,355.0,7.0,15.0,8729.0,8374.0,Unknown,Unknown
high rollas,4.5,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7038731/high-rollas,"Maeser, UT",0.4655172413793104,3.7,NUMB (Northeastern Utah Mountain Bikers),414.0,179.0,2.0,19.0,5440.0,5180.0,Off-leash,Unknown
potato hill trail,0.6,INTERMEDIATE,https://www.mtbproject.com/trail/7004922/potato-hill-trail,"Draper, UT",0.4644396551724138,3.5,"City of Draper, UT - Parks and Trails",178.0,11.0,6.0,12.0,5520.0,5343.0,Leashed,Allowed
fazzari,1.4,DIFFICULT,https://www.mtbproject.com/trail/7017395/fazzari,"Liberty, UT",0.46336206896551724,3.7,,0.0,910.0,12.0,32.0,6308.0,5397.0,Unknown,Unknown
rojo trail,3.2,DIFFICULT,https://www.mtbproject.com/trail/7019709/rojo-trail,"Maeser, UT",0.4622844827586208,3.7,NUMB (Northeastern Utah Mountain Bikers),90.0,809.0,5.0,19.0,6848.0,6127.0,Unknown,Unknown
jackalope,7.0,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7002779/jackalope,"Maeser, UT",0.4612068965517242,3.7,BLM Utah - Vernal Office,985.0,991.0,5.0,24.0,6259.0,5315.0,Unknown,Unknown
lakeshore trail section 2,3.4,INTERMEDIATE,https://www.mtbproject.com/trail/7014739/lakeshore-trail-section-2,"Loa, UT",0.4601293103448276,3.7,USFS - Fishlake National Forest Office,325.0,301.0,4.0,10.0,9133.0,8867.0,Leashed,Unknown
entrance intermediate trail,2.4,INTERMEDIATE,https://www.mtbproject.com/trail/7020861/entrance-intermediate-trail,"Kamas, UT",0.45905172413793105,3.4,South Summit Trails Foundation,486.0,402.0,7.0,22.0,6905.0,6419.0,Off-leash,Unknown
solamere connector,1.1,INTERMEDIATE,https://www.mtbproject.com/trail/7001722/solamere-connector,"Park City, UT",0.4579741379310345,3.7,Mountain Trails Foundation,0.0,400.0,7.0,11.0,7528.0,7128.0,Off-leash,Unknown
ghost flats #7,3.4,DIFFICULT,https://www.mtbproject.com/trail/7036644/ghost-flats-7,"Cedar City, UT",0.456896551724138,3.5,,1756.0,70.0,10.0,33.0,7694.0,6007.0,Unknown,Unknown
moab rim trail,3.5,DIFFICULT,https://www.mtbproject.com/trail/4621925/moab-rim-trail,"Moab, UT",0.45581896551724144,3.1,Moab Trails Alliance,1104.0,214.0,7.0,26.0,4893.0,4003.0,Leashed,Unknown
pair,0.8,INTERMEDIATE,https://www.mtbproject.com/trail/5083559/pair,"Moab, UT",0.45474137931034486,3.5,Dead Horse Point State Park,67.0,57.0,3.0,6.0,5921.0,5855.0,No Dogs,Allowed
desert view,1.7,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7023908/desert-view,"Ferron, UT",0.4536637931034483,3.4,Utah State Parks,106.0,107.0,2.0,7.0,5217.0,5114.0,No Dogs,Allowed
mill canyon #40,3.8,DIFFICULT,https://www.mtbproject.com/trail/7015740/mill-canyon-40,"Alta, UT",0.4525862068965517,3.4,,1905.0,24.0,10.0,51.0,8337.0,6446.0,Unknown,Allowed
agate loop,1.7,EASY,https://www.mtbproject.com/trail/177527/agate-loop,"Moab, UT",0.45150862068965525,3.3,Moab Trail Mix,85.0,85.0,2.0,6.0,4766.0,4716.0,Leashed,Unknown
baby steps singletrack loop 1,1.2,INTERMEDIATE,https://www.mtbproject.com/trail/181366/baby-steps-singletrack-loop-1,"Moab, UT",0.4504310344827587,3.4,Moab Trail Mix,141.0,148.0,5.0,10.0,5046.0,4926.0,Leashed,Unknown
cross canyon,1.3,INTERMEDIATE,https://www.mtbproject.com/trail/194966/cross-canyon,"Moab, UT",0.4493534482758621,3.2,Moab Trail Mix,137.0,40.0,3.0,10.0,4632.0,4508.0,Leashed,Not Allowed
jacob's (jackson's) ladder,0.4,VERY DIFFICULT,https://www.mtbproject.com/trail/4601620/jacobs-jacksons-ladder,"Moab, UT",0.4482758620689655,3.5,,444.0,2.0,19.0,60.0,4551.0,4107.0,Leashed,Unknown
notch,0.5,DIFFICULT,https://www.mtbproject.com/trail/158187/notch,"Moab, UT",0.44719827586206895,3.2,,52.0,128.0,7.0,39.0,7235.0,7106.0,Leashed,Not Allowed
white trail,3.2,INTERMEDIATE,https://www.mtbproject.com/trail/7002416/white-trail,"Hurricane, UT",0.4461206896551725,3.2,Trail Alliance of Southern Utah (TASU),272.0,79.0,2.0,8.0,5380.0,5163.0,Unknown,Allowed
sand flats road,16.0,EASY,https://www.mtbproject.com/trail/7024584/sand-flats-road,"Moab, UT",0.4450431034482759,3.5,,3701.0,87.0,4.0,16.0,7790.0,4177.0,Leashed,Allowed
riverview,5.4,INTERMEDIATE,https://www.mtbproject.com/trail/7015309/riverview,"Heber, UT",0.44396551724137934,3.5,,526.0,344.0,3.0,11.0,6360.0,6083.0,Unknown,Unknown
shay ridge trail (162),5.1,DIFFICULT,https://www.mtbproject.com/trail/7019096/shay-ridge-trail-162,"Monticello, UT",0.44288793103448276,3.5,,511.0,2310.0,10.0,25.0,10843.0,8533.0,Leashed,Not Allowed
leatham hollow trail,4.1,DIFFICULT,https://www.mtbproject.com/trail/7012305/leatham-hollow-trail,"Hyrum, UT",0.4407327586206897,3.5,"USFS - Uinta, Wasatch & Cache National Forests Office",2190.0,34.0,10.0,23.0,7365.0,5210.0,Unknown,Unknown
luke's trail,3.0,INTERMEDIATE,https://www.mtbproject.com/trail/7008703/lukes-trail,"Carbonville, UT",0.43965517241379315,3.5,BLM Utah-Price Field Office,314.0,18.0,2.0,23.0,6280.0,5984.0,Unknown,Unknown
red reef east,0.7,INTERMEDIATE,https://www.mtbproject.com/trail/7037228/red-reef-east,"Leeds, UT",0.4385775862068966,3.5,,117.0,17.0,3.0,14.0,3325.0,3210.0,Off-leash,Unknown
maple hollow trailhead access from ann's trail,1.1,INTERMEDIATE,https://www.mtbproject.com/trail/7031909/maple-hollow-trailhead-access-from-anns-trail,"Draper, UT",0.4375,3.5,,379.0,0.0,6.0,11.0,6162.0,5783.0,Leashed,Unknown
dike trail,1.5,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7018830/dike-trail,"Parowan, UT",0.4364224137931034,3.5,USFS - Dixie National Forest Office,0.0,526.0,7.0,18.0,9665.0,9139.0,Unknown,Unknown
city creek trail,2.7,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7002427/city-creek-trail,"Saint George, UT",0.43534482758620696,3.2,,275.0,348.0,4.0,14.0,3270.0,3056.0,Unknown,Unknown
perimeter trail,15.9,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7037597/perimeter-trail,"Francis, UT",0.4342672413793104,3.3,,1211.0,1104.0,3.0,14.0,6385.0,6172.0,Leashed,Not Allowed
terry's tunnel,0.9,VERY DIFFICULT,https://www.mtbproject.com/trail/623556/terrys-tunnel,"Moab, UT",0.4331896551724138,3.4,State of Utah School and Institutional Trust Lands Administration,62.0,167.0,5.0,10.0,4630.0,4476.0,Leashed,Allowed
iron bill,2.0,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7016895/iron-bill,"Snyderville, UT",0.43211206896551724,3.1,Mountain Trails Foundation,561.0,62.0,6.0,22.0,7256.0,6745.0,Unknown,Unknown
gold bar,2.3,DIFFICULT,https://www.mtbproject.com/trail/7014051/gold-bar,"Moab, UT",0.4310344827586208,3.3,Moab Trail Mix,459.0,137.0,5.0,12.0,5049.0,4621.0,Leashed,Unknown
bst: deer fence,2.9,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7000655/bst-deer-fence,"River Heights, UT",0.4299568965517242,3.3,,228.0,222.0,3.0,8.0,5257.0,5047.0,Unknown,Unknown
river trail,2.9,EASY,https://www.mtbproject.com/trail/7001118/river-trail,"North Logan, UT",0.4288793103448276,3.3,"USFS - Uinta, Wasatch & Cache National Forests Office",353.0,71.0,3.0,10.0,5044.0,4753.0,Unknown,Unknown
bonneville shoreline,2.0,EASY,https://www.mtbproject.com/trail/7000654/bonneville-shoreline,"North Logan, UT",0.42780172413793105,3.3,Bonneville Shoreline Trail,417.0,120.0,5.0,15.0,5063.0,4706.0,Unknown,Unknown
wrangler,0.7,EASY,https://www.mtbproject.com/trail/7016145/wrangler,"Moab, UT",0.4267241379310345,3.3,Moab Trail Mix,35.0,36.0,2.0,7.0,5837.0,5806.0,Leashed,Not Allowed
topspin,1.3,INTERMEDIATE,https://www.mtbproject.com/trail/7021376/topspin,"Moab, UT",0.425646551724138,3.3,Moab Trail Mix,98.0,98.0,3.0,11.0,4480.0,4414.0,Leashed,Not Allowed
cobblestone loop,2.5,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/4176903/cobblestone-loop,"Summit Park, UT",0.42456896551724144,3.3,Basin Recreation,475.0,232.0,5.0,13.0,6940.0,6505.0,Unknown,Unknown
lower krüzer,0.8,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7004996/lower-kruzer,"Alta, UT",0.42349137931034486,3.3,,35.0,382.0,10.0,18.0,8589.0,8237.0,No Dogs,Unknown
cove wash access trail,1.0,INTERMEDIATE,https://www.mtbproject.com/trail/7036710/cove-wash-access-trail,"Santa Clara, UT",0.4224137931034483,3.3,,319.0,5.0,6.0,17.0,3121.0,2807.0,Unknown,Unknown
tipple,1.2,INTERMEDIATE,https://www.mtbproject.com/trail/7035463/tipple,"Leeds, UT",0.4213362068965517,3.3,Trail Alliance of Southern Utah (TASU),143.0,155.0,5.0,17.0,3387.0,3238.0,Leashed,Unknown
sidestep (north),0.7,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7025696/sidestep-north,"Moab, UT",0.42025862068965525,3.3,,191.0,15.0,6.0,11.0,4979.0,4796.0,Leashed,Unknown
lathrop canyon,4.0,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/4654509/lathrop-canyon,"Moab, UT",0.4191810344827587,3.5,,151.0,638.0,4.0,26.0,4402.0,3915.0,No Dogs,Unknown
skyline nrt #225,12.4,DIFFICULT,https://www.mtbproject.com/trail/7029278/skyline-nrt-225,"Junction, UT",0.4181034482758621,3.5,USFS - Fishlake National Forest Office,2363.0,2031.0,7.0,25.0,11065.0,10098.0,Off-leash,Unknown
juniper flow,0.7,INTERMEDIATE,https://www.mtbproject.com/trail/7038014/juniper-flow,"Herriman, UT",0.4170258620689655,3.5,,1.0,166.0,5.0,8.0,5117.0,4951.0,Unknown,Unknown
blackhawk trail #084,14.6,DIFFICULT,https://www.mtbproject.com/trail/7006476/blackhawk-trail-084,"Mona, UT",0.41594827586206895,3.5,"USFS - Uinta, Wasatch & Cache National Forests Office",3365.0,2607.0,8.0,22.0,8420.0,6952.0,Unknown,Unknown
coyote hollow road (fsr #113),2.1,EASY,https://www.mtbproject.com/trail/7022714/coyote-hollow-road-fsr-113,"Panguitch, UT",0.4148706896551725,3.5,,250.0,0.0,2.0,6.0,8057.0,7806.0,Unknown,Unknown
doctor's dozen,5.0,INTERMEDIATE,https://www.mtbproject.com/trail/7017604/doctors-dozen,"Wolf Creek, UT",0.4137931034482759,3.5,Powder Mountain Ski Resort,517.0,814.0,5.0,15.0,8805.0,8275.0,Unknown,Unknown
jimmy reed creek - bosman #064,7.7,INTERMEDIATE,https://www.mtbproject.com/trail/7029273/jimmy-reed-creek-bosman-064,"Beaver, UT",0.41271551724137934,3.5,USFS - Fishlake National Forest Office,1294.0,1152.0,6.0,21.0,10037.0,9332.0,Off-leash,Unknown
white pine lake,3.5,VERY DIFFICULT,https://www.mtbproject.com/trail/7000663/white-pine-lake,"Richmond, UT",0.41163793103448276,3.5,,767.0,466.0,7.0,21.0,8830.0,8072.0,Unknown,Unknown
lower riverview trail,3.4,INTERMEDIATE,https://www.mtbproject.com/trail/7003487/lower-riverview-trail,"Heber, UT",0.4105603448275862,3.5,,181.0,195.0,2.0,6.0,5973.0,5866.0,Off-leash,Unknown
salamander flat trail #150,1.9,INTERMEDIATE,https://www.mtbproject.com/trail/7007016/salamander-flat-trail-150,"Cedar Hills, UT",0.4094827586206897,3.5,"USFS - Uinta, Wasatch & Cache National Forests Office",306.0,131.0,4.0,17.0,7594.0,7364.0,Unknown,Allowed
upper albion meadows trail,1.5,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7026022/upper-albion-meadows-trail,"Alta, UT",0.40840517241379315,3.5,Alta Ski Area,729.0,0.0,9.0,19.0,9401.0,8673.0,No Dogs,Unknown
western mesa,6.0,DIFFICULT,https://www.mtbproject.com/trail/6407801/western-mesa,"Moab, UT",0.4073275862068966,3.5,,532.0,423.0,3.0,13.0,4962.0,4677.0,Unknown,Unknown
js grunt,1.0,VERY DIFFICULT,https://www.mtbproject.com/trail/7055690/js-grunt,"Washington, UT",0.40625,3.5,,62.0,111.0,3.0,10.0,2750.0,2685.0,Unknown,Unknown
dead tree trail,0.8,DIFFICULT,https://www.mtbproject.com/trail/3736184/dead-tree-trail,"Park City, UT",0.4051724137931034,3.5,,8.0,466.0,11.0,16.0,9763.0,9305.0,Unknown,Unknown
floating rocks,1.4,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7047518/floating-rocks,"Spring Glen, UT",0.40409482758620696,3.5,BLM Utah-Price Field Office,12.0,252.0,4.0,9.0,6588.0,6349.0,Unknown,Unknown
moose hollow,1.4,DIFFICULT,https://www.mtbproject.com/trail/7040572/moose-hollow,"Summit Park, UT",0.4030172413793104,3.5,Mountain Trails Foundation,0.0,643.0,9.0,22.0,6884.0,6241.0,Leashed,Unknown
red potato hill,0.8,INTERMEDIATE,https://www.mtbproject.com/trail/7016158/red-potato-hill,"Draper, UT",0.40625,3.5,"City of Draper, UT - Parks and Trails",267.0,0.0,7.0,13.0,5509.0,5242.0,Unknown,Allowed
hideout-carter creek spur #002.a,0.8,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7030105/hideout-carter-creek-spur-002a,"Manila, UT",0.4051724137931034,3.5,USFS - Ashley National Forest Office,26.0,35.0,1.0,3.0,7697.0,7662.0,Unknown,Unknown
lakeshore trail section 1,3.2,EASY,https://www.mtbproject.com/trail/7014738/lakeshore-trail-section-1,"Loa, UT",0.40409482758620696,3.5,USFS - Fishlake National Forest Office,19.0,89.0,1.0,5.0,8923.0,8851.0,Leashed,Unknown
mustang pass,2.8,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7055495/mustang-pass,"Washington, UT",0.4030172413793104,3.5,Trail Alliance of Southern Utah (TASU),330.0,288.0,4.0,8.0,3517.0,3197.0,Unknown,Unknown
aqueduct,0.8,INTERMEDIATE,https://www.mtbproject.com/trail/7006574/aqueduct,"Midway, UT",0.4019396551724138,3.5,Wasatch Trails Alliance,7.0,136.0,3.0,9.0,6073.0,5944.0,Unknown,Allowed
pine hollow #47,1.9,DIFFICULT,https://www.mtbproject.com/trail/7015743/pine-hollow-47,"Alpine, UT",0.40086206896551724,3.5,"USFS - Uinta, Wasatch & Cache National Forests Office",1084.0,5.0,11.0,27.0,7852.0,6773.0,Unknown,Allowed
par course trail,0.6,EASY,https://www.mtbproject.com/trail/7015351/par-course-trail,"South Ogden, UT",0.3997844827586208,3.5,Ogden Trails Network,23.0,85.0,4.0,11.0,4896.0,4818.0,Leashed,Unknown
pond trail,0.5,INTERMEDIATE,https://www.mtbproject.com/trail/7015347/pond-trail,"Ogden, UT",0.3987068965517242,3.5,Ogden Trails Network,6.0,138.0,5.0,15.0,5017.0,4882.0,Leashed,Unknown
the upper avenues,0.8,INTERMEDIATE,https://www.mtbproject.com/trail/7040573/the-upper-avenues,"Summit Park, UT",0.3976293103448276,3.5,,0.0,237.0,6.0,13.0,7485.0,7248.0,Leashed,Unknown
dean's delight,0.6,INTERMEDIATE,https://www.mtbproject.com/trail/7006202/deans-delight,"Alta, UT",0.39655172413793105,3.5,"USFS - Uinta, Wasatch & Cache National Forests Office",127.0,0.0,4.0,12.0,8098.0,7972.0,No Dogs,Unknown
bear hollow trail,2.6,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7001813/bear-hollow-trail,"Richmond, UT",0.3954741379310345,3.5,"USFS - Uinta, Wasatch & Cache National Forests Office",187.0,887.0,8.0,15.0,8446.0,7607.0,Unknown,Unknown
bottom trail,2.1,DIFFICULT,https://www.mtbproject.com/trail/7043933/bottom-trail,"Tooele, UT",0.394396551724138,3.5,,1278.0,7.0,12.0,22.0,7013.0,5742.0,Leashed,Unknown
dog pound,0.2,DIFFICULT,https://www.mtbproject.com/trail/3727445/dog-pound,"Park City, UT",0.39331896551724144,3.5,Mountain Trails Foundation,10.0,84.0,9.0,19.0,8199.0,8126.0,Unknown,Unknown
ontario loop,0.9,INTERMEDIATE,https://www.mtbproject.com/trail/7001737/ontario-loop,"Park City, UT",0.39224137931034486,3.5,Mountain Trails Foundation,126.0,107.0,5.0,15.0,8955.0,8853.0,Unknown,Unknown
a line,0.2,EASY,https://www.mtbproject.com/trail/7043570/a-line,"Draper, UT",0.3911637931034483,3.5,"City of Draper, UT - Parks and Trails",0.0,44.0,4.0,10.0,5461.0,5417.0,Leashed,Unknown
east trail,3.3,VERY DIFFICULT,https://www.mtbproject.com/trail/7004182/east-trail,"Maeser, UT",0.3900862068965517,3.5,BLM Utah - Vernal Office,0.0,1962.0,11.0,35.0,7719.0,5757.0,Unknown,Unknown
c line,0.4,INTERMEDIATE,https://www.mtbproject.com/trail/7043568/c-line,"Draper, UT",0.38900862068965525,3.5,"City of Draper, UT - Parks and Trails",50.0,5.0,3.0,6.0,5466.0,5417.0,Leashed,Unknown
lower riverview st,1.7,INTERMEDIATE,https://www.mtbproject.com/trail/7015310/lower-riverview-st,"Heber, UT",0.3879310344827587,3.5,,94.0,184.0,3.0,8.0,5916.0,5790.0,Unknown,Unknown
d line,0.2,INTERMEDIATE,https://www.mtbproject.com/trail/7043563/d-line,"Draper, UT",0.3868534482758621,3.5,"City of Draper, UT - Parks and Trails",3.0,32.0,4.0,10.0,5441.0,5410.0,Leashed,Unknown
b line,0.1,INTERMEDIATE,https://www.mtbproject.com/trail/7043566/b-line,"Draper, UT",0.3857758620689655,3.5,"City of Draper, UT - Parks and Trails",0.0,33.0,5.0,8.0,5462.0,5429.0,Leashed,Unknown
jumbled jonah,0.6,INTERMEDIATE,https://www.mtbproject.com/trail/7034261/jumbled-jonah,"Enoch, UT",0.38469827586206895,3.5,,65.0,39.0,3.0,6.0,5895.0,5830.0,,Unknown
historic union pacific rail trail,27.9,EASY/INTERMEDIATE,https://www.mtbproject.com/trail/7001702/historic-union-pacific-rail-trail,"Coalville, UT",0.3836206896551725,3.1,Utah State Parks,1468.0,102.0,1.0,7.0,6822.0,5456.0,Unknown,Unknown
hunter canyon rim,3.9,DIFFICULT,https://www.mtbproject.com/trail/171772/hunter-canyon-rim,"Moab, UT",0.3825431034482759,3.3,BLM Utah - Moab Field Office,330.0,811.0,6.0,24.0,4619.0,4048.0,Leashed,Unknown
lower indian creek trail (021),7.1,INTERMEDIATE,https://www.mtbproject.com/trail/7019073/lower-indian-creek-trail-021,"Monticello, UT",0.38146551724137934,3.3,,0.0,1270.0,3.0,14.0,7440.0,6170.0,Leashed,Not Allowed
princess di trail,7.5,INTERMEDIATE/DIFFICULT,https://www.mtbproject.com/trail/7015425/princess-di-trail,"Oakley, UT",0.38038793103448276,3.3,Basin Recreation,874.0,1297.0,5.0,23.0,7366.0,6319.0,Unknown,Unknown
birdsong trail,1.0,EASY,https://www.mtbproject.com/trail/4159867/birdsong-trail,"Ogden, UT",0.3793103448275862,3.1,,255.0,42.0,6.0,28.0,4626.0,4411.0,Unknown,Unknown
whiptail trail,2.9,EASY,https://www.mtbproject.com/trail/7039020/whiptail-trail,"Ivins, UT",0.3782327586206897,3.3,Utah State Parks - Snow Canyon,26.0,432.0,3.0,10.0,3558.0,3151.0,Unknown,Unknown
mt. van cott trail,2.2,VERY DIFFICULT,https://www.mtbproject.com/trail/7026302/mt-van-cott-trail,"Salt Lake City, UT",0.37715517241379315,3.2,"USFS - Uinta, Wasatch & Cache National Forests Office",1040.0,1115.0,18.0,44.0,6304.0,5189.0,Leashed,Unknown
